City.Name,Package,Variety,Origin,Item.Size,Color,Repack,month,year,price
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,ORANGE,N,10,2016,110
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW JERSEY,med-lge,ORANGE,N,10,2016,135
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,10,2016,120
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med-lge,ORANGE,N,10,2016,135
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,ORANGE,N,10,2016,110
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,9,2017,120
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,ORANGE,N,9,2017,135
PHILADELPHIA,36 inch bins,HOWDEN TYPE,DELAWARE,lge,ORANGE,N,9,2017,140
PHILADELPHIA,36 inch bins,HOWDEN TYPE,DELAWARE,med,ORANGE,N,9,2017,150
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW YORK,lge,ORANGE,N,9,2017,135
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,ORANGE,N,9,2017,145
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,ORANGE,N,9,2017,145
PHILADELPHIA,36 inch bins,HOWDEN TYPE,DELAWARE,lge,ORANGE,N,9,2017,140
PHILADELPHIA,36 inch bins,HOWDEN TYPE,DELAWARE,med,ORANGE,N,9,2017,140
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,NA,N,10,2016,13
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,NA,N,10,2016,12
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,NA,N,10,2016,12
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,NA,N,8,2017,19
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,NA,N,9,2017,18
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,NA,N,9,2017,20
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med,NA,N,10,2016,250
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med,NA,N,10,2016,140
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med,NA,N,10,2016,145
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,NA,N,10,2016,87.5
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med,NA,N,10,2016,145
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,NA,N,10,2016,87.5
PHILADELPHIA,24 inch bins,PIE TYPE,DELAWARE,med,NA,N,9,2017,180
PHILADELPHIA,24 inch bins,PIE TYPE,DELAWARE,sml,NA,N,9,2017,140
PHILADELPHIA,24 inch bins,PIE TYPE,NEW YORK,med,NA,N,9,2017,180
PHILADELPHIA,24 inch bins,PIE TYPE,DELAWARE,sml,NA,N,9,2017,140
PHILADELPHIA,24 inch bins,KNUCKLE HEAD,NEW JERSEY,med,NA,N,10,2016,210
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,9,2016,17.5
PHILADELPHIA,1/2 bushel cartons,MINIATURE,NEW JERSEY,NA,NA,N,10,2016,18
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,10,2016,17.5
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,10,2016,15
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,10,2016,16.5
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,10,2016,17
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,10,2016,17
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,11,2016,17
PHILADELPHIA,1/2 bushel cartons,MINIATURE,MICHIGAN,NA,NA,N,8,2017,19
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,9,2017,16
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,9,2017,15.5
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,NA,NA,N,9,2017,16.5
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,105
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,105
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,135
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,med,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,135
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,med,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,135
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,med,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,135
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,med,ORANGE,N,9,2016,130
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,ORANGE,N,9,2016,125
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,xlge,ORANGE,N,9,2016,120
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,ORANGE,N,9,2016,115
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,med,ORANGE,N,9,2016,120
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,ORANGE,N,9,2016,115
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,ORANGE,N,9,2016,115
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,ORANGE,N,9,2016,115
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,WHITE,N,9,2016,150
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,WHITE,N,9,2016,150
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,WHITE,N,9,2016,150
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,WHITE,N,9,2016,150
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,WHITE,N,9,2016,150
ST. LOUIS,24 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,175
ST. LOUIS,24 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,175
ST. LOUIS,24 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,175
ST. LOUIS,24 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,175
ST. LOUIS,24 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,175
ST. LOUIS,36 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,275
ST. LOUIS,36 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,275
ST. LOUIS,36 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,275
ST. LOUIS,36 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,275
ST. LOUIS,36 inch bins,PIE TYPE,ILLINOIS,NA,ORANGE,N,9,2016,150
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,NA,NA,N,9,2016,100
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,NA,NA,N,9,2016,135
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,NA,NA,N,9,2016,100
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,NA,NA,N,9,2016,135
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,NA,NA,N,9,2016,100
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,NA,NA,N,9,2016,135
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,NA,NA,N,9,2016,100
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,NA,NA,N,9,2016,135
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,NA,NA,N,9,2016,100
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,MISSOURI,NA,NA,N,9,2016,135
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,ORANGE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,WHITE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,15.75
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,12.5
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,ORANGE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,WHITE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,15.375
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,13.75
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,WHITE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,ORANGE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,15.375
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,13.75
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,WHITE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,ORANGE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,14.375
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,12.875
ST. LOUIS,1/2 bushel cartons,MINIATURE,MICHIGAN,NA,ORANGE,N,9,2016,12
ST. LOUIS,1/2 bushel cartons,MINIATURE,MICHIGAN,NA,WHITE,N,9,2016,12
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,ORANGE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,NA,WHITE,N,9,2016,15
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,14.375
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,12.875
ST. LOUIS,1/2 bushel cartons,MINIATURE,MICHIGAN,NA,WHITE,N,9,2016,12
ST. LOUIS,1/2 bushel cartons,MINIATURE,MICHIGAN,NA,ORANGE,N,9,2016,12
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,16.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,16.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,16.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,16.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,14.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,14.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,10.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,14.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,ORANGE,N,9,2016,10.75
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,NA,WHITE,N,9,2016,14.75
ST. LOUIS,36 inch bins,MINIATURE,MICHIGAN,sml,NA,N,9,2016,275
ST. LOUIS,36 inch bins,MINIATURE,MICHIGAN,sml,NA,N,9,2016,275
ST. LOUIS,36 inch bins,MINIATURE,MICHIGAN,sml,NA,N,9,2016,275
ST. LOUIS,36 inch bins,MINIATURE,MICHIGAN,sml,NA,N,9,2016,275
